Id,Date,Species,Block,Street,Trap,TrapType,AddressNumberAndStreet,Latitude,Longitude,NumMosquitos,WnvPresent
20152,2015-06-04,CULEX RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,2,0
20153,2015-06-04,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,3,0
20154,2015-06-04,CULEX RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,1,0
20155,2015-06-04,CULEX RESTUANS,14,N HUMBOLDT DR,T033,GRAVID,14XX N HUMBOLDT DR,41.907284873,-87.701394637,1,0
20156,2015-06-04,CULEX RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,12,0
20157,2015-06-04,CULEX PIPIENS/RESTUANS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,2,0
20158,2015-06-04,CULEX RESTUANS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,1,0
20159,2015-06-04,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,17,0
20160,2015-06-04,CULEX RESTUANS,100,W OHARE,T904,GRAVID,100XX W OHARE,,,8,0
20161,2015-06-04,CULEX RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,14,0
20162,2015-06-04,CULEX RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,9,0
20163,2015-06-04,CULEX RESTUANS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,36,0
20164,2015-06-04,CULEX RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,24,0
20165,2015-06-04,CULEX RESTUANS,100,W OHARE AIRPORT,T923,GRAVID,100XX W OHARE AIRPORT,,,11,0
20166,2015-06-04,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,6,0
20167,2015-06-04,CULEX RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,29,0
20168,2015-06-04,CULEX RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
20169,2015-06-04,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,4,0
20170,2015-06-04,CULEX RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,1,0
20171,2015-06-11,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,46,0
20172,2015-06-11,CULEX RESTUANS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,7,0
20173,2015-06-11,CULEX RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,4,0
20174,2015-06-11,CULEX RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,5,0
20175,2015-06-11,CULEX RESTUANS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,12,0
20176,2015-06-11,CULEX PIPIENS/RESTUANS,39,N SPRINGFIELD AVE,T228,GRAVID,39XX N SPRINGFIELD AVE,41.953664152,-87.724987191,3,0
20177,2015-06-11,CULEX RESTUANS,39,N SPRINGFIELD AVE,T228,GRAVID,39XX N SPRINGFIELD AVE,41.953664152,-87.724987191,11,0
20178,2015-06-11,CULEX PIPIENS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,1,0
20179,2015-06-11,CULEX PIPIENS/RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,3,0
20180,2015-06-11,CULEX RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,26,0
20181,2015-06-11,CULEX RESTUANS,62,N MCCLELLAN AVE,T236,GRAVID,62XX N MCCLELLAN AVE,41.994966304,-87.77083722,10,0
20182,2015-06-11,CULEX RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,5,0
20183,2015-06-11,CULEX RESTUANS,45,N CAMPBELL AVE,T220,GRAVID,45XX N CAMPBELL AVE,41.964405454,-87.691370391,1,0
20184,2015-06-11,CULEX RESTUANS,17,W ADDISON ST,T224,GRAVID,17XX W ADDISON ST,41.947044495,-87.673061053,1,0
20185,2015-06-11,CULEX TERRITANS,17,W ADDISON ST,T224,GRAVID,17XX W ADDISON ST,41.947044495,-87.673061053,1,0
20186,2015-06-11,CULEX RESTUANS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,2,0
20187,2015-06-11,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,3,0
20188,2015-06-11,CULEX RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,2,0
20189,2015-06-11,CULEX RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,1,0
20190,2015-06-11,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,2,0
20191,2015-06-11,CULEX RESTUANS,22,W ,T069,GRAVID,22XX W 69TH ST,41.768485667,-87.679463428,5,0
20192,2015-06-11,CULEX RESTUANS,63,W ,T155,GRAVID,63XX W 64TH ST,41.776005392,-87.779407668,1,0
20193,2015-06-11,CULEX RESTUANS,82,S KOSTNER AVE,T225,GRAVID,82XX S KOSTNER AVE,41.742670478,-87.731550059,15,0
20194,2015-06-11,CULEX PIPIENS/RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,5,0
20195,2015-06-11,CULEX RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,22,0
20196,2015-06-11,CULEX RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,1,0
20197,2015-06-11,CULEX PIPIENS/RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,5,0
20198,2015-06-11,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,3,0
20199,2015-06-11,CULEX PIPIENS/RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,1,0
20200,2015-06-11,CULEX RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,8,0
20201,2015-06-11,CULEX PIPIENS/RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,1,0
20202,2015-06-11,CULEX RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,5,0
20203,2015-06-11,CULEX RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,5,0
20204,2015-06-11,CULEX PIPIENS/RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,1,0
20205,2015-06-11,CULEX RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,9,0
20206,2015-06-11,CULEX RESTUANS,6,E ,T227,GRAVID,6XX E 91ST PL,41.728490034,-87.608524308,4,0
20207,2015-06-11,CULEX RESTUANS,89,S MUSKEGON AVE,T099,GRAVID,89XX S MUSKEGON AVE,41.73318788,-87.55562869,2,0
20208,2015-06-11,CULEX RESTUANS,109,S COTTAGE GROVE AVE,T102,GRAVID,109XX S COTTAGE GROVE AVE,41.69549407,-87.609081766,1,0
20209,2015-06-11,CULEX RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,2,0
20210,2015-06-11,CULEX PIPIENS/RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,2,0
20211,2015-06-11,CULEX RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,2,0
20212,2015-06-11,CULEX TERRITANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,1,0
20213,2015-06-11,CULEX RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,5,0
20214,2015-06-11,CULEX RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,5,0
20215,2015-06-11,CULEX PIPIENS/RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,7,0
20216,2015-06-11,CULEX RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,4,0
20217,2015-06-11,CULEX RESTUANS,5,W ,T035,GRAVID,5XX W 72ND ST,41.763370922,-87.637872614,9,0
20218,2015-06-11,CULEX RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,22,0
20219,2015-06-11,CULEX PIPIENS/RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,3,0
20220,2015-06-11,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,8,0
20221,2015-06-11,CULEX PIPIENS/RESTUANS,64,S STONY ISLAND AVE,T077,GRAVID,64XX S STONY ISLAND AVE,41.778128858,-87.586245035,2,0
20222,2015-06-11,CULEX RESTUANS,64,S STONY ISLAND AVE,T077,GRAVID,64XX S STONY ISLAND AVE,41.778128858,-87.586245035,2,0
20223,2015-06-11,CULEX RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,3,0
20224,2015-06-11,CULEX RESTUANS,9,W GARFIELD BLVD,T226,GRAVID,9XX W GARFIELD BLVD,41.794366478,-87.648925137,1,0
20225,2015-06-11,CULEX RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,7,0
20226,2015-06-11,CULEX TERRITANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,2,0
20227,2015-06-11,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,16,0
20228,2015-06-11,CULEX RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,10,0
20229,2015-06-11,CULEX TERRITANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,1,0
20230,2015-06-11,CULEX PIPIENS/RESTUANS,14,N HUMBOLDT DR,T033,GRAVID,14XX N HUMBOLDT DR,41.907284873,-87.701394637,1,0
20231,2015-06-11,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,3,0
20232,2015-06-11,CULEX RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,10,0
20233,2015-06-11,CULEX RESTUANS,25,S MILLARD AVE,T152,GRAVID,25XX S MILLARD AVE,41.845715402,-87.715898597,7,0
20234,2015-06-11,CULEX PIPIENS/RESTUANS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,2,0
20235,2015-06-11,CULEX RESTUANS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,3,0
20236,2015-06-11,CULEX RESTUANS,48,W MONTANA ST,T222,GRAVID,48XX W MONTANA ST,41.925286783,-87.747459124,1,0
20237,2015-06-11,CULEX RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,15,0
20238,2015-06-11,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
20239,2015-06-11,CULEX RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,2,0
20240,2015-06-11,CULEX RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,5,0
20241,2015-06-11,CULEX TERRITANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,1,0
20242,2015-06-11,CULEX RESTUANS,21,N CANNON DR,T054C,GRAVID,21XX N CANNON DR,41.921776903,-87.632140452,3,0
20243,2015-06-11,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,2,0
20244,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,3,0
20245,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,3,0
20246,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,3,0
20247,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,18,0
20248,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,5,0
20249,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T925,GRAVID,100XX W OHARE AIRPORT,,,2,0
20250,2015-06-11,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T923,GRAVID,100XX W OHARE AIRPORT,,,35,0
20251,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T923,GRAVID,100XX W OHARE AIRPORT,,,41,0
20252,2015-06-11,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,27,0
20253,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,50,0
20254,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,50,0
20255,2015-06-11,CULEX RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,16,0
20256,2015-06-18,CULEX PIPIENS/RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,43,0
20257,2015-06-18,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,47,0
20258,2015-06-18,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,38,0
20259,2015-06-18,CULEX PIPIENS/RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,1,0
20260,2015-06-18,CULEX RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,2,0
20261,2015-06-18,CULEX RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,7,0
20262,2015-06-18,CULEX TERRITANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,1,0
20263,2015-06-18,CULEX PIPIENS/RESTUANS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,4,0
20264,2015-06-18,CULEX RESTUANS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,8,0
20265,2015-06-18,CULEX RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,8,0
20266,2015-06-18,CULEX RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,2,0
20267,2015-06-18,CULEX PIPIENS/RESTUANS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,5,0
20268,2015-06-18,CULEX RESTUANS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,11,0
20269,2015-06-18,CULEX PIPIENS/RESTUANS,39,N SPRINGFIELD AVE,T228,GRAVID,39XX N SPRINGFIELD AVE,41.953664152,-87.724987191,9,0
20270,2015-06-18,CULEX RESTUANS,39,N SPRINGFIELD AVE,T228,GRAVID,39XX N SPRINGFIELD AVE,41.953664152,-87.724987191,14,0
20271,2015-06-18,CULEX PIPIENS/RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,21,0
20272,2015-06-18,CULEX RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,23,0
20273,2015-06-18,CULEX RESTUANS,62,N MCCLELLAN AVE,T236,GRAVID,62XX N MCCLELLAN AVE,41.994966304,-87.77083722,3,0
20274,2015-06-18,CULEX RESTUANS,6,W MONTROSE DR,T017,GRAVID,6XX W MONTROSE DR,41.962014638,-87.646847726,2,0
20275,2015-06-18,CULEX RESTUANS,58,N PULASKI RD,T027,GRAVID,58XX N PULASKI RD,41.986319851,-87.728378456,6,0
20276,2015-06-18,CULEX PIPIENS/RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,22,0
20277,2015-06-18,CULEX RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,8,0
20278,2015-06-18,CULEX RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,44,0
20279,2015-06-18,CULEX PIPIENS/RESTUANS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,2,0
20280,2015-06-18,CULEX RESTUANS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,13,0
20281,2015-06-18,CULEX PIPIENS/RESTUANS,17,W ADDISON ST,T224,GRAVID,17XX W ADDISON ST,41.947044495,-87.673061053,1,0
20282,2015-06-18,CULEX RESTUANS,17,W ADDISON ST,T224,GRAVID,17XX W ADDISON ST,41.947044495,-87.673061053,2,0
20283,2015-06-18,CULEX PIPIENS/RESTUANS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,1,0
20284,2015-06-18,CULEX PIPIENS/RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,5,0
20285,2015-06-18,CULEX RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,13,0
20286,2015-06-18,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,2,0
20287,2015-06-18,CULEX RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,4,0
20288,2015-06-18,CULEX RESTUANS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,1,0
20289,2015-06-18,CULEX RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,8,0
20290,2015-06-18,CULEX RESTUANS,25,S MILLARD AVE,T152,GRAVID,25XX S MILLARD AVE,41.845715402,-87.715898597,9,0
20291,2015-06-18,CULEX RESTUANS,48,W MONTANA ST,T222,GRAVID,48XX W MONTANA ST,41.925286783,-87.747459124,3,0
20292,2015-06-18,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
20293,2015-06-18,CULEX RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,6,0
20294,2015-06-18,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
20295,2015-06-18,CULEX RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,1,0
20296,2015-06-18,CULEX RESTUANS,22,N CANNON DR,T054A,GRAVID,22XX N CANNON DR,41.922736649,-87.632449967,2,0
20297,2015-06-18,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,1,0
20298,2015-06-18,CULEX RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,6,0
20299,2015-06-18,CULEX PIPIENS/RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,3,0
20300,2015-06-18,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,35,0
20301,2015-06-18,CULEX RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,9,0
20302,2015-06-18,CULEX TERRITANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,5,0
20303,2015-06-18,CULEX PIPIENS/RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,2,0
20304,2015-06-18,CULEX RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,2,0
20305,2015-06-18,CULEX PIPIENS/RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,1,0
20306,2015-06-18,CULEX RESTUANS,22,W ,T069,GRAVID,22XX W 69TH ST,41.768485667,-87.679463428,7,0
20307,2015-06-18,CULEX RESTUANS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,5,0
20308,2015-06-18,CULEX RESTUANS,63,W ,T155,GRAVID,63XX W 64TH ST,41.776005392,-87.779407668,4,0
20309,2015-06-18,CULEX RESTUANS,82,S KOSTNER AVE,T225,GRAVID,82XX S KOSTNER AVE,41.742670478,-87.731550059,31,0
20310,2015-06-18,CULEX RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,2,0
20311,2015-06-18,CULEX RESTUANS,5,W ,T035,GRAVID,5XX W 72ND ST,41.763370922,-87.637872614,2,0
20312,2015-06-18,CULEX RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,19,0
20313,2015-06-18,CULEX PIPIENS/RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,10,0
20314,2015-06-18,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,27,0
20315,2015-06-18,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,39,0
20316,2015-06-18,CULEX RESTUANS,64,S STONY ISLAND AVE,T077,GRAVID,64XX S STONY ISLAND AVE,41.778128858,-87.586245035,1,0
20317,2015-06-18,CULEX PIPIENS/RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,6,0
20318,2015-06-18,CULEX RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,19,0
20319,2015-06-18,CULEX RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,38,0
20320,2015-06-18,CULEX RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,1,0
20321,2015-06-18,CULEX RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,1,0
20322,2015-06-18,CULEX RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,2,0
20323,2015-06-18,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,2,0
20324,2015-06-18,CULEX PIPIENS/RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,1,0
20325,2015-06-18,CULEX RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,11,0
20326,2015-06-18,CULEX RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,3,0
20327,2015-06-18,CULEX RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,10,0
20328,2015-06-18,CULEX RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,8,0
20329,2015-06-18,CULEX RESTUANS,6,E ,T227,GRAVID,6XX E 91ST PL,41.728490034,-87.608524308,13,0
20330,2015-06-18,CULEX RESTUANS,109,S COTTAGE GROVE AVE,T102,GRAVID,109XX S COTTAGE GROVE AVE,41.69549407,-87.609081766,3,0
20331,2015-06-18,CULEX RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,7,0
20332,2015-06-18,CULEX RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,1,0
20333,2015-06-18,CULEX TERRITANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,1,0
20334,2015-06-18,CULEX RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,9,0
20335,2015-06-18,CULEX PIPIENS/RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,2,0
20336,2015-06-18,CULEX RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,13,0
20337,2015-06-18,CULEX RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,8,0
20338,2015-06-18,CULEX RESTUANS,4,E ,T221,GRAVID,4XX E 130TH ST,41.659236018,-87.612015128,1,0
20339,2015-06-18,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,7,0
20340,2015-06-18,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,50,0
20341,2015-06-18,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,13,0
20342,2015-06-18,CULEX RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,23,0
20343,2015-06-18,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,13,0
20344,2015-06-18,CULEX RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,24,0
20345,2015-06-18,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,44,0
